timestamp,datetime,symbol,close
1719273600000,2024-06-25 00:00:00+00:00,TAO,278.5
1710504000000,2024-03-15 12:00:00+00:00,RNDR,10.709
1710504000000,2024-03-15 12:00:00+00:00,FIL,9.445
1710504000000,2024-03-15 12:00:00+00:00,BNB,580.4
1710504000000,2024-03-15 12:00:00+00:00,XRP,0.6248
1710504000000,2024-03-15 12:00:00+00:00,DOGE,0.16147
1710507600000,2024-03-15 13:00:00+00:00,BTC,68474.26
1710507600000,2024-03-15 13:00:00+00:00,ETH,3723.4
1710507600000,2024-03-15 13:00:00+00:00,SOL,182.2
1710507600000,2024-03-15 13:00:00+00:00,AVAX,54.23
1710507600000,2024-03-15 13:00:00+00:00,ADA,0.7182
1710507600000,2024-03-15 13:00:00+00:00,SUI,1.4247
1710507600000,2024-03-15 13:00:00+00:00,DOT,10.548
1710507600000,2024-03-15 13:00:00+00:00,ASTR,0.1539
1710507600000,2024-03-15 13:00:00+00:00,ALGO,0.2908
1710507600000,2024-03-15 13:00:00+00:00,TRX,0.12601
1710507600000,2024-03-15 13:00:00+00:00,MATIC,1.128
1710507600000,2024-03-15 13:00:00+00:00,ARB,1.9019
1710507600000,2024-03-15 13:00:00+00:00,AAVE,128.65
1710507600000,2024-03-15 13:00:00+00:00,UNI,12.944
1718485200000,2024-06-15 21:00:00+00:00,ENA,0.746
1719277200000,2024-06-25 01:00:00+00:00,TAO,277.9
1710507600000,2024-03-15 13:00:00+00:00,RNDR,11.068
1710507600000,2024-03-15 13:00:00+00:00,FIL,9.579
1710507600000,2024-03-15 13:00:00+00:00,BNB,587.4
1710507600000,2024-03-15 13:00:00+00:00,XRP,0.6304
1710507600000,2024-03-15 13:00:00+00:00,DOGE,0.16504
1710511200000,2024-03-15 14:00:00+00:00,BTC,68622.81
1710511200000,2024-03-15 14:00:00+00:00,ETH,3720.8
1710511200000,2024-03-15 14:00:00+00:00,SOL,182.27
1710511200000,2024-03-15 14:00:00+00:00,AVAX,54.66
1710511200000,2024-03-15 14:00:00+00:00,ADA,0.7184
1710511200000,2024-03-15 14:00:00+00:00,SUI,1.4336
1710511200000,2024-03-15 14:00:00+00:00,DOT,10.484
1710511200000,2024-03-15 14:00:00+00:00,ASTR,0.1536
1710511200000,2024-03-15 14:00:00+00:00,ALGO,0.2895
1710511200000,2024-03-15 14:00:00+00:00,TRX,0.12583
1710511200000,2024-03-15 14:00:00+00:00,MATIC,1.1302
1710511200000,2024-03-15 14:00:00+00:00,ARB,1.9022
1710511200000,2024-03-15 14:00:00+00:00,AAVE,128.52
1710511200000,2024-03-15 14:00:00+00:00,UNI,12.905
1718488800000,2024-06-15 22:00:00+00:00,ENA,0.748
